id,city,month,match_type,team,batsman,position,bowler,over_no,ball_no,venue,wicket_out,score
1509,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,Harbhajan Singh,36,5,Sheikh Zayed Stadium,False,0
1510,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,Harbhajan Singh,36,6,Sheikh Zayed Stadium,False,6
1511,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,RR Powar,37,1,Sheikh Zayed Stadium,False,1
1512,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,RR Powar,37,2,Sheikh Zayed Stadium,False,1
1513,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,RR Powar,37,3,Sheikh Zayed Stadium,False,1
1514,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,RR Powar,37,4,Sheikh Zayed Stadium,False,2
1515,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,RR Powar,37,5,Sheikh Zayed Stadium,False,1
1516,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,RR Powar,37,6,Sheikh Zayed Stadium,False,1
1517,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,RR Powar,37,7,Sheikh Zayed Stadium,False,1
1518,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,Harbhajan Singh,38,1,Sheikh Zayed Stadium,False,1
1519,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,Harbhajan Singh,38,2,Sheikh Zayed Stadium,False,2
1520,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,Harbhajan Singh,38,3,Sheikh Zayed Stadium,False,1
1521,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,Harbhajan Singh,38,4,Sheikh Zayed Stadium,False,0
1522,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,Harbhajan Singh,38,5,Sheikh Zayed Stadium,False,1
1523,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,Harbhajan Singh,38,6,Sheikh Zayed Stadium,False,1
1524,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,RR Powar,39,1,Sheikh Zayed Stadium,False,1
1525,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,RR Powar,39,2,Sheikh Zayed Stadium,False,1
1526,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,RR Powar,39,3,Sheikh Zayed Stadium,False,1
1527,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,RR Powar,39,4,Sheikh Zayed Stadium,False,4
1528,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,RR Powar,39,5,Sheikh Zayed Stadium,False,4
1529,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,RR Powar,39,6,Sheikh Zayed Stadium,False,1
1530,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,RR Powar,39,7,Sheikh Zayed Stadium,False,1
1531,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,AB Agarkar,40,1,Sheikh Zayed Stadium,False,0
1532,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,AB Agarkar,40,2,Sheikh Zayed Stadium,False,2
1533,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,AB Agarkar,40,3,Sheikh Zayed Stadium,False,0
1534,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,AB Agarkar,40,4,Sheikh Zayed Stadium,False,0
1535,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,AB Agarkar,40,5,Sheikh Zayed Stadium,False,2
1536,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,AB Agarkar,40,6,Sheikh Zayed Stadium,False,1
1537,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,IK Pathan,41,1,Sheikh Zayed Stadium,False,1
1538,Abu Dhabi,April,ODI,Pakistan,Naved-ul-Hasan,9,IK Pathan,41,2,Sheikh Zayed Stadium,True,0
1539,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,IK Pathan,41,3,Sheikh Zayed Stadium,False,1
1540,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,IK Pathan,41,4,Sheikh Zayed Stadium,False,0
1541,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,IK Pathan,41,5,Sheikh Zayed Stadium,False,1
1542,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,IK Pathan,41,6,Sheikh Zayed Stadium,False,1
1543,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,AB Agarkar,42,1,Sheikh Zayed Stadium,False,1
1544,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,AB Agarkar,42,2,Sheikh Zayed Stadium,False,6
1545,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,5,AB Agarkar,42,3,Sheikh Zayed Stadium,False,1
1562,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,S Sreesanth,45,2,Sheikh Zayed Stadium,True,0
1546,Abu Dhabi,April,ODI,Pakistan,Inzamam-ul-Haq,10,AB Agarkar,42,4,Sheikh Zayed Stadium,False,0
1547,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,AB Agarkar,42,5,Sheikh Zayed Stadium,False,1
1548,Abu Dhabi,April,ODI,Pakistan,Mohammad Asif,11,AB Agarkar,42,6,Sheikh Zayed Stadium,False,0
1549,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,IK Pathan,43,1,Sheikh Zayed Stadium,False,0
1550,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,IK Pathan,43,2,Sheikh Zayed Stadium,False,1
1551,Abu Dhabi,April,ODI,Pakistan,Mohammad Asif,11,IK Pathan,43,3,Sheikh Zayed Stadium,False,0
1552,Abu Dhabi,April,ODI,Pakistan,Mohammad Asif,11,IK Pathan,43,4,Sheikh Zayed Stadium,False,0
1553,Abu Dhabi,April,ODI,Pakistan,Mohammad Asif,11,IK Pathan,43,5,Sheikh Zayed Stadium,False,0
1554,Abu Dhabi,April,ODI,Pakistan,Mohammad Asif,11,IK Pathan,43,6,Sheikh Zayed Stadium,False,0
1555,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,AB Agarkar,44,1,Sheikh Zayed Stadium,False,2
1556,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,AB Agarkar,44,2,Sheikh Zayed Stadium,False,0
1557,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,AB Agarkar,44,3,Sheikh Zayed Stadium,False,1
1558,Abu Dhabi,April,ODI,Pakistan,Mohammad Asif,11,AB Agarkar,44,4,Sheikh Zayed Stadium,False,0
1559,Abu Dhabi,April,ODI,Pakistan,Mohammad Asif,11,AB Agarkar,44,5,Sheikh Zayed Stadium,False,1
1560,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,AB Agarkar,44,6,Sheikh Zayed Stadium,False,1
1561,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,S Sreesanth,45,1,Sheikh Zayed Stadium,False,2
1562,Abu Dhabi,April,ODI,Pakistan,Iftikhar Anjum,10,S Sreesanth,45,2,Sheikh Zayed Stadium,True,0
1563,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,0,1,Old Trafford,False,0
1564,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,0,2,Old Trafford,False,0
1565,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,0,3,Old Trafford,False,0
1566,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,0,4,Old Trafford,False,0
1567,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,0,5,Old Trafford,False,0
1568,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,0,6,Old Trafford,False,0
1569,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,1,1,Old Trafford,False,0
1570,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,1,2,Old Trafford,False,0
1571,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,1,3,Old Trafford,False,4
1572,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,1,4,Old Trafford,False,0
1573,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,1,5,Old Trafford,False,2
1574,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,1,6,Old Trafford,False,3
1575,Manchester,June,ODI,India,RG Sharma,2,Mohammad Amir,2,1,Old Trafford,False,0
1576,Manchester,June,ODI,India,RG Sharma,2,Mohammad Amir,2,2,Old Trafford,False,0
1577,Manchester,June,ODI,India,RG Sharma,2,Mohammad Amir,2,3,Old Trafford,False,0
1578,Manchester,June,ODI,India,RG Sharma,2,Mohammad Amir,2,4,Old Trafford,False,1
1579,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,2,5,Old Trafford,False,0
1580,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,2,6,Old Trafford,False,1
1581,Manchester,June,ODI,India,KL Rahul,1,Hasan Ali,3,1,Old Trafford,False,1
1582,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,3,2,Old Trafford,False,0
1583,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,3,3,Old Trafford,False,4
1584,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,3,4,Old Trafford,False,0
1585,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,3,5,Old Trafford,False,0
1586,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,3,6,Old Trafford,False,0
1587,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,4,1,Old Trafford,False,0
1588,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,4,2,Old Trafford,False,4
1589,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,4,3,Old Trafford,False,0
1590,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,4,4,Old Trafford,False,0
1591,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,4,5,Old Trafford,False,0
1592,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,4,6,Old Trafford,False,0
1593,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,5,1,Old Trafford,False,0
1594,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,5,2,Old Trafford,False,1
1595,Manchester,June,ODI,India,KL Rahul,1,Hasan Ali,5,3,Old Trafford,False,1
1596,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,5,4,Old Trafford,False,4
1597,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,5,5,Old Trafford,False,0
1598,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,5,6,Old Trafford,False,6
1599,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,6,1,Old Trafford,False,0
1600,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,6,2,Old Trafford,False,0
1601,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,6,3,Old Trafford,False,1
1602,Manchester,June,ODI,India,RG Sharma,2,Mohammad Amir,6,4,Old Trafford,False,1
1603,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,6,5,Old Trafford,False,0
1604,Manchester,June,ODI,India,KL Rahul,1,Mohammad Amir,6,6,Old Trafford,False,1
1605,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,7,1,Old Trafford,False,1
1606,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,7,2,Old Trafford,False,1
1607,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,7,3,Old Trafford,False,0
1608,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,7,4,Old Trafford,False,1
1609,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,7,5,Old Trafford,False,0
1610,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,7,6,Old Trafford,False,4
1611,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,8,1,Old Trafford,False,1
1612,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,8,2,Old Trafford,False,0
1613,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,8,3,Old Trafford,False,1
1614,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,8,4,Old Trafford,False,1
1615,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,8,5,Old Trafford,False,0
1616,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,8,6,Old Trafford,False,0
1617,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,8,7,Old Trafford,False,1
1618,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,9,1,Old Trafford,False,1
1619,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,9,2,Old Trafford,False,0
1620,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,9,3,Old Trafford,False,1
1621,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,9,4,Old Trafford,False,1
1622,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,9,5,Old Trafford,False,0
1623,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,9,6,Old Trafford,False,4
1624,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,10,1,Old Trafford,False,4
1625,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,10,2,Old Trafford,False,3
1626,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,10,3,Old Trafford,False,1
1627,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,10,4,Old Trafford,False,0
1628,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,10,5,Old Trafford,False,1
1629,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,10,6,Old Trafford,False,0
1630,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,11,1,Old Trafford,False,4
1631,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,11,2,Old Trafford,False,1
1632,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,11,3,Old Trafford,False,2
1633,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,11,4,Old Trafford,False,6
1634,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,11,5,Old Trafford,False,4
1635,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,11,6,Old Trafford,False,0
1636,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,12,1,Old Trafford,False,0
1637,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,12,2,Old Trafford,False,0
1638,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,12,3,Old Trafford,False,1
1639,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,12,4,Old Trafford,False,0
1640,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,12,5,Old Trafford,False,0
1641,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,12,6,Old Trafford,False,0
1642,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,13,1,Old Trafford,False,1
1643,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,13,2,Old Trafford,False,0
1644,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,13,3,Old Trafford,False,1
1645,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,13,4,Old Trafford,False,0
1646,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,13,5,Old Trafford,False,1
1647,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,13,6,Old Trafford,False,0
1648,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,14,1,Old Trafford,False,1
1649,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,14,2,Old Trafford,False,1
1650,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,14,3,Old Trafford,False,1
1651,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,14,4,Old Trafford,False,0
1652,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,14,5,Old Trafford,False,1
1653,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,14,6,Old Trafford,False,0
1654,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,15,1,Old Trafford,False,4
1655,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,15,2,Old Trafford,False,0
1656,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,15,3,Old Trafford,False,0
1657,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,15,4,Old Trafford,False,0
1658,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,15,5,Old Trafford,False,1
1659,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,15,6,Old Trafford,False,1
1660,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,16,1,Old Trafford,False,1
1661,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,16,2,Old Trafford,False,1
1662,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,16,3,Old Trafford,False,1
1663,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,16,4,Old Trafford,False,1
1664,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,16,5,Old Trafford,False,1
1665,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,16,6,Old Trafford,False,0
1666,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,16,7,Old Trafford,False,1
1667,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,17,1,Old Trafford,False,0
1668,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,17,2,Old Trafford,False,0
1669,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,17,3,Old Trafford,False,1
1670,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,17,4,Old Trafford,False,1
1671,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,17,5,Old Trafford,False,0
1672,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,17,6,Old Trafford,False,0
1673,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,18,1,Old Trafford,False,1
1674,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,18,2,Old Trafford,False,0
1675,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,18,3,Old Trafford,False,0
1676,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,18,4,Old Trafford,False,0
1677,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,18,5,Old Trafford,False,0
1678,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,18,6,Old Trafford,False,1
1679,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,19,1,Old Trafford,False,1
1680,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,19,2,Old Trafford,False,0
1681,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,19,3,Old Trafford,False,0
1682,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,19,4,Old Trafford,False,1
1683,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,19,5,Old Trafford,False,0
1684,Manchester,June,ODI,India,KL Rahul,1,Shadab Khan,19,6,Old Trafford,False,0
1685,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,20,1,Old Trafford,False,1
1686,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,20,2,Old Trafford,False,1
1687,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,20,3,Old Trafford,False,1
1688,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,20,4,Old Trafford,False,1
1689,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,20,5,Old Trafford,False,1
1690,Manchester,June,ODI,India,KL Rahul,1,Imad Wasim,20,6,Old Trafford,False,2
1691,Manchester,June,ODI,India,RG Sharma,2,Shoaib Malik,21,1,Old Trafford,False,1
1692,Manchester,June,ODI,India,KL Rahul,1,Shoaib Malik,21,2,Old Trafford,False,1
1693,Manchester,June,ODI,India,RG Sharma,2,Shoaib Malik,21,3,Old Trafford,False,1
1694,Manchester,June,ODI,India,KL Rahul,1,Shoaib Malik,21,4,Old Trafford,False,6
1695,Manchester,June,ODI,India,KL Rahul,1,Shoaib Malik,21,5,Old Trafford,False,1
1696,Manchester,June,ODI,India,RG Sharma,2,Shoaib Malik,21,6,Old Trafford,False,1
1697,Manchester,June,ODI,India,RG Sharma,2,Mohammad Hafeez,22,1,Old Trafford,False,4
1698,Manchester,June,ODI,India,RG Sharma,2,Mohammad Hafeez,22,2,Old Trafford,False,1
1699,Manchester,June,ODI,India,KL Rahul,1,Mohammad Hafeez,22,3,Old Trafford,False,0
1700,Manchester,June,ODI,India,KL Rahul,1,Mohammad Hafeez,22,4,Old Trafford,False,0
1701,Manchester,June,ODI,India,KL Rahul,1,Mohammad Hafeez,22,5,Old Trafford,False,6
1702,Manchester,June,ODI,India,KL Rahul,1,Mohammad Hafeez,22,6,Old Trafford,False,0
1703,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,23,1,Old Trafford,False,1
1704,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,23,2,Old Trafford,False,1
1705,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,23,3,Old Trafford,False,0
1706,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,23,4,Old Trafford,False,0
1707,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,23,5,Old Trafford,False,0
1708,Manchester,June,ODI,India,KL Rahul,1,Wahab Riaz,23,6,Old Trafford,True,0
1709,Manchester,June,ODI,India,V Kohli,3,Wahab Riaz,23,7,Old Trafford,False,0
1710,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,24,1,Old Trafford,False,1
1711,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,24,2,Old Trafford,False,1
1712,Manchester,June,ODI,India,V Kohli,3,Hasan Ali,24,3,Old Trafford,False,1
1713,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,24,4,Old Trafford,False,4
1714,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,24,5,Old Trafford,False,1
1715,Manchester,June,ODI,India,V Kohli,3,Hasan Ali,24,6,Old Trafford,False,2
1716,Manchester,June,ODI,India,V Kohli,3,Hasan Ali,24,7,Old Trafford,False,0
1717,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,25,1,Old Trafford,False,0
1718,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,25,2,Old Trafford,False,2
1719,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,25,3,Old Trafford,False,1
1720,Manchester,June,ODI,India,V Kohli,3,Wahab Riaz,25,4,Old Trafford,False,1
1721,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,25,5,Old Trafford,False,1
1722,Manchester,June,ODI,India,V Kohli,3,Wahab Riaz,25,6,Old Trafford,False,0
1723,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,26,1,Old Trafford,False,0
1724,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,26,2,Old Trafford,False,6
1725,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,26,3,Old Trafford,False,0
1726,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,26,4,Old Trafford,False,0
1727,Manchester,June,ODI,India,RG Sharma,2,Hasan Ali,26,5,Old Trafford,False,1
1728,Manchester,June,ODI,India,V Kohli,3,Hasan Ali,26,6,Old Trafford,False,2
1729,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,27,1,Old Trafford,False,0
1730,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,27,2,Old Trafford,False,1
1731,Manchester,June,ODI,India,V Kohli,3,Wahab Riaz,27,3,Old Trafford,False,0
1732,Manchester,June,ODI,India,V Kohli,3,Wahab Riaz,27,4,Old Trafford,False,0
1733,Manchester,June,ODI,India,V Kohli,3,Wahab Riaz,27,5,Old Trafford,False,1
1734,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,27,6,Old Trafford,False,1
1735,Manchester,June,ODI,India,RG Sharma,2,Wahab Riaz,27,7,Old Trafford,False,1
1736,Manchester,June,ODI,India,RG Sharma,2,Mohammad Amir,28,1,Old Trafford,False,1
1737,Manchester,June,ODI,India,V Kohli,3,Mohammad Amir,28,2,Old Trafford,False,0
1738,Manchester,June,ODI,India,V Kohli,3,Mohammad Amir,28,3,Old Trafford,False,0
1739,Manchester,June,ODI,India,V Kohli,3,Mohammad Amir,28,4,Old Trafford,False,0
1740,Manchester,June,ODI,India,V Kohli,3,Mohammad Amir,28,5,Old Trafford,False,0
1741,Manchester,June,ODI,India,V Kohli,3,Mohammad Amir,28,6,Old Trafford,False,0
1742,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,29,1,Old Trafford,False,1
1743,Manchester,June,ODI,India,V Kohli,3,Shadab Khan,29,2,Old Trafford,False,1
1744,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,29,3,Old Trafford,False,1
1745,Manchester,June,ODI,India,V Kohli,3,Shadab Khan,29,4,Old Trafford,False,1
1746,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,29,5,Old Trafford,False,2
1747,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,29,6,Old Trafford,False,1
1748,Manchester,June,ODI,India,RG Sharma,2,Mohammad Amir,30,1,Old Trafford,False,1
1749,Manchester,June,ODI,India,V Kohli,3,Mohammad Amir,30,2,Old Trafford,False,4
1750,Manchester,June,ODI,India,V Kohli,3,Mohammad Amir,30,3,Old Trafford,False,0
1751,Manchester,June,ODI,India,V Kohli,3,Mohammad Amir,30,4,Old Trafford,False,1
1752,Manchester,June,ODI,India,RG Sharma,2,Mohammad Amir,30,5,Old Trafford,False,1
1753,Manchester,June,ODI,India,V Kohli,3,Mohammad Amir,30,6,Old Trafford,False,2
1754,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,31,1,Old Trafford,False,1
1755,Manchester,June,ODI,India,V Kohli,3,Shadab Khan,31,2,Old Trafford,False,1
1756,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,31,3,Old Trafford,False,1
1757,Manchester,June,ODI,India,V Kohli,3,Shadab Khan,31,4,Old Trafford,False,0
1758,Manchester,June,ODI,India,V Kohli,3,Shadab Khan,31,5,Old Trafford,False,2
1759,Manchester,June,ODI,India,V Kohli,3,Shadab Khan,31,6,Old Trafford,False,1
1760,Manchester,June,ODI,India,V Kohli,3,Imad Wasim,32,1,Old Trafford,False,0
1761,Manchester,June,ODI,India,V Kohli,3,Imad Wasim,32,2,Old Trafford,False,1
1762,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,32,3,Old Trafford,False,0
1763,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,32,4,Old Trafford,False,1
1764,Manchester,June,ODI,India,V Kohli,3,Imad Wasim,32,5,Old Trafford,False,1
1765,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,32,6,Old Trafford,False,1
1766,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,33,1,Old Trafford,False,0
1767,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,33,2,Old Trafford,False,1
1768,Manchester,June,ODI,India,V Kohli,3,Shadab Khan,33,3,Old Trafford,False,1
1769,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,33,4,Old Trafford,False,0
1770,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,33,5,Old Trafford,False,4
1771,Manchester,June,ODI,India,RG Sharma,2,Shadab Khan,33,6,Old Trafford,False,2
1772,Manchester,June,ODI,India,V Kohli,3,Imad Wasim,34,1,Old Trafford,False,0
1773,Manchester,June,ODI,India,V Kohli,3,Imad Wasim,34,2,Old Trafford,False,1
1774,Manchester,June,ODI,India,RG Sharma,2,Imad Wasim,34,3,Old Trafford,False,2
