id,match_type,month,city,position,bat_team,batsman,bowling_team,venue,score
2335,T20,March,Chennai,7,Pakistan,Asmavia Iqbal,West Indies,"MA Chidambaram Stadium, Chepauk",19
2336,T20,March,Chennai,8,Pakistan,Nida Dar,West Indies,"MA Chidambaram Stadium, Chepauk",1
2337,T20,September,,1,Pakistan,Sharjeel Khan,West Indies,Dubai International Cricket Stadium,2
2338,T20,September,,2,Pakistan,Khalid Latif,West Indies,Dubai International Cricket Stadium,52
2339,T20,September,,3,Pakistan,Babar Azam,West Indies,Dubai International Cricket Stadium,20
2340,T20,September,,4,Pakistan,Shoaib Malik,West Indies,Dubai International Cricket Stadium,39
2341,T20,September,,5,Pakistan,Sarfraz Ahmed,West Indies,Dubai International Cricket Stadium,46
2342,T20,September,,6,Pakistan,Umar Akmal,West Indies,Dubai International Cricket Stadium,1
2343,T20,September,,1,West Indies,J Charles,Pakistan,Dubai International Cricket Stadium,10
2344,T20,September,,2,West Indies,E Lewis,Pakistan,Dubai International Cricket Stadium,3
2345,T20,September,,3,West Indies,ADS Fletcher,Pakistan,Dubai International Cricket Stadium,32
2346,T20,September,,4,West Indies,MN Samuels,Pakistan,Dubai International Cricket Stadium,1
2347,T20,September,,5,West Indies,DJ Bravo,Pakistan,Dubai International Cricket Stadium,18
2348,T20,September,,6,West Indies,KA Pollard,Pakistan,Dubai International Cricket Stadium,18
2349,T20,September,,7,West Indies,CR Brathwaite,Pakistan,Dubai International Cricket Stadium,8
2350,T20,September,,8,West Indies,N Pooran,Pakistan,Dubai International Cricket Stadium,5
2351,T20,September,,9,West Indies,SP Narine,Pakistan,Dubai International Cricket Stadium,37
2352,T20,September,,10,West Indies,JE Taylor,Pakistan,Dubai International Cricket Stadium,12
2353,T20,April,Mirpur,1,West Indies,DR Smith,Pakistan,Shere Bangla National Stadium,8
2354,T20,April,Mirpur,2,West Indies,CH Gayle,Pakistan,Shere Bangla National Stadium,6
2355,T20,April,Mirpur,3,West Indies,LMP Simmons,Pakistan,Shere Bangla National Stadium,32
2356,T20,April,Mirpur,4,West Indies,MN Samuels,Pakistan,Shere Bangla National Stadium,21
2357,T20,April,Mirpur,5,West Indies,DJ Bravo,Pakistan,Shere Bangla National Stadium,51
2358,T20,April,Mirpur,6,West Indies,D Ramdin,Pakistan,Shere Bangla National Stadium,6
2359,T20,April,Mirpur,7,West Indies,DJG Sammy,Pakistan,Shere Bangla National Stadium,42
2360,T20,April,Mirpur,8,West Indies,AD Russell,Pakistan,Shere Bangla National Stadium,0
2361,T20,April,Mirpur,1,Pakistan,Ahmed Shehzad,West Indies,Shere Bangla National Stadium,0
2362,T20,April,Mirpur,2,Pakistan,Kamran Akmal,West Indies,Shere Bangla National Stadium,0
2363,T20,April,Mirpur,3,Pakistan,Mohammad Hafeez,West Indies,Shere Bangla National Stadium,21
2364,T20,April,Mirpur,4,Pakistan,Umar Akmal,West Indies,Shere Bangla National Stadium,1
2365,T20,April,Mirpur,5,Pakistan,Shoaib Malik,West Indies,Shere Bangla National Stadium,2
2366,T20,April,Mirpur,6,Pakistan,Sohaib Maqsood,West Indies,Shere Bangla National Stadium,18
2367,T20,April,Mirpur,7,Pakistan,Shahid Afridi,West Indies,Shere Bangla National Stadium,18
2368,T20,April,Mirpur,8,Pakistan,Sohail Tanvir,West Indies,Shere Bangla National Stadium,14
2369,T20,April,Mirpur,9,Pakistan,Umar Gul,West Indies,Shere Bangla National Stadium,4
2370,T20,April,Mirpur,10,Pakistan,Saeed Ajmal,West Indies,Shere Bangla National Stadium,1
2371,T20,April,Mirpur,11,Pakistan,Zulfiqar Babar,West Indies,Shere Bangla National Stadium,3
2372,T20,July,St Vincent,1,Pakistan,Ahmed Shehzad,West Indies,"Arnos Vale Ground, Kingstown",49
2373,T20,July,St Vincent,2,Pakistan,Mohammad Hafeez,West Indies,"Arnos Vale Ground, Kingstown",10
2374,T20,July,St Vincent,3,Pakistan,Umar Amin,West Indies,"Arnos Vale Ground, Kingstown",7
2375,T20,July,St Vincent,4,Pakistan,Haris Sohail,West Indies,"Arnos Vale Ground, Kingstown",1
2376,T20,July,St Vincent,5,Pakistan,Umar Akmal,West Indies,"Arnos Vale Ground, Kingstown",49
2377,T20,July,St Vincent,6,Pakistan,Shahid Afridi,West Indies,"Arnos Vale Ground, Kingstown",7
2378,T20,July,St Vincent,7,Pakistan,Hammad Azam,West Indies,"Arnos Vale Ground, Kingstown",1
2379,T20,July,St Vincent,8,Pakistan,Sohail Tanvir,West Indies,"Arnos Vale Ground, Kingstown",0
2380,T20,July,St Vincent,9,Pakistan,Zulfiqar Babar,West Indies,"Arnos Vale Ground, Kingstown",11
2381,T20,July,St Vincent,1,West Indies,J Charles,Pakistan,"Arnos Vale Ground, Kingstown",1
2382,T20,July,St Vincent,2,West Indies,CH Gayle,Pakistan,"Arnos Vale Ground, Kingstown",1
2383,T20,July,St Vincent,3,West Indies,MN Samuels,Pakistan,"Arnos Vale Ground, Kingstown",1
2384,T20,July,St Vincent,4,West Indies,LMP Simmons,Pakistan,"Arnos Vale Ground, Kingstown",3
2385,T20,July,St Vincent,5,West Indies,DJ Bravo,Pakistan,"Arnos Vale Ground, Kingstown",36
2386,T20,July,St Vincent,6,West Indies,SP Narine,Pakistan,"Arnos Vale Ground, Kingstown",28
2387,T20,July,St Vincent,7,West Indies,KA Pollard,Pakistan,"Arnos Vale Ground, Kingstown",24
2388,T20,July,St Vincent,8,West Indies,DJG Sammy,Pakistan,"Arnos Vale Ground, Kingstown",1
2389,T20,July,St Vincent,9,West Indies,CD Barnwell,Pakistan,"Arnos Vale Ground, Kingstown",10
2390,T20,July,St Vincent,10,West Indies,TL Best,Pakistan,"Arnos Vale Ground, Kingstown",17
2391,T20,July,St Vincent,11,West Indies,S Badree,Pakistan,"Arnos Vale Ground, Kingstown",2
2392,T20,October,Grenada,1,Pakistan,Javeria Khan,West Indies,"National Cricket Stadium, St George's",3
2393,T20,October,Grenada,2,Pakistan,Ayesha Zafar,West Indies,"National Cricket Stadium, St George's",2
2394,T20,October,Grenada,3,Pakistan,Iram Javed,West Indies,"National Cricket Stadium, St George's",13
2395,T20,October,Grenada,4,Pakistan,Bismah Maroof,West Indies,"National Cricket Stadium, St George's",5
2396,T20,October,Grenada,5,Pakistan,Nain Abidi,West Indies,"National Cricket Stadium, St George's",1
2397,T20,October,Grenada,6,Pakistan,Nida Dar,West Indies,"National Cricket Stadium, St George's",14
2398,T20,October,Grenada,7,Pakistan,Aliya Riaz,West Indies,"National Cricket Stadium, St George's",22
2399,T20,October,Grenada,8,Pakistan,Asmavia Iqbal,West Indies,"National Cricket Stadium, St George's",4
2400,T20,October,Grenada,9,Pakistan,Sana Mir,West Indies,"National Cricket Stadium, St George's",9
2401,T20,October,Grenada,10,Pakistan,Rabiya Shah,West Indies,"National Cricket Stadium, St George's",1
2402,T20,October,Grenada,1,West Indies,HK Matthews,Pakistan,"National Cricket Stadium, St George's",12
2403,T20,October,Grenada,2,West Indies,SR Taylor,Pakistan,"National Cricket Stadium, St George's",11
2404,T20,October,Grenada,3,West Indies,DJS Dottin,Pakistan,"National Cricket Stadium, St George's",40
2405,T20,October,Grenada,4,West Indies,MR Aguilleira,Pakistan,"National Cricket Stadium, St George's",15
2406,T20,March,Barbados,1,West Indies,E Lewis,Pakistan,"Kensington Oval, Bridgetown",11
2407,T20,March,Barbados,2,West Indies,CAK Walton,Pakistan,"Kensington Oval, Bridgetown",18
2408,T20,March,Barbados,3,West Indies,MN Samuels,Pakistan,"Kensington Oval, Bridgetown",7
2409,T20,March,Barbados,4,West Indies,LMP Simmons,Pakistan,"Kensington Oval, Bridgetown",1
2410,T20,March,Barbados,5,West Indies,KA Pollard,Pakistan,"Kensington Oval, Bridgetown",18
2411,T20,March,Barbados,6,West Indies,SP Narine,Pakistan,"Kensington Oval, Bridgetown",2
2412,T20,March,Barbados,7,West Indies,R Powell,Pakistan,"Kensington Oval, Bridgetown",5
2413,T20,March,Barbados,8,West Indies,CR Brathwaite,Pakistan,"Kensington Oval, Bridgetown",35
2414,T20,March,Barbados,9,West Indies,JO Holder,Pakistan,"Kensington Oval, Bridgetown",14
2415,T20,March,Barbados,1,Pakistan,Kamran Akmal,West Indies,"Kensington Oval, Bridgetown",23
2416,T20,March,Barbados,2,Pakistan,Ahmed Shehzad,West Indies,"Kensington Oval, Bridgetown",13
2417,T20,March,Barbados,3,Pakistan,Babar Azam,West Indies,"Kensington Oval, Bridgetown",32
2418,T20,March,Barbados,4,Pakistan,Mohammad Hafeez,West Indies,"Kensington Oval, Bridgetown",5
2419,T20,March,Barbados,5,Pakistan,Shoaib Malik,West Indies,"Kensington Oval, Bridgetown",38
2420,T20,March,Barbados,6,Pakistan,Sarfraz Ahmed,West Indies,"Kensington Oval, Bridgetown",4
2421,T20,September,,1,West Indies,J Charles,Pakistan,Dubai International Cricket Stadium,7
2422,T20,September,,2,West Indies,E Lewis,Pakistan,Dubai International Cricket Stadium,1
2423,T20,September,,3,West Indies,ADS Fletcher,Pakistan,Dubai International Cricket Stadium,3
2424,T20,September,,4,West Indies,MN Samuels,Pakistan,Dubai International Cricket Stadium,4
2425,T20,September,,5,West Indies,DJ Bravo,Pakistan,Dubai International Cricket Stadium,61
2426,T20,September,,6,West Indies,N Pooran,Pakistan,Dubai International Cricket Stadium,5
2427,T20,September,,7,West Indies,KA Pollard,Pakistan,Dubai International Cricket Stadium,9
2428,T20,September,,8,West Indies,CR Brathwaite,Pakistan,Dubai International Cricket Stadium,0
2429,T20,September,,9,West Indies,SP Narine,Pakistan,Dubai International Cricket Stadium,1
2430,T20,September,,10,West Indies,JE Taylor,Pakistan,Dubai International Cricket Stadium,23
2431,T20,September,,11,West Indies,S Badree,Pakistan,Dubai International Cricket Stadium,1
2432,T20,September,,1,Pakistan,Sharjeel Khan,West Indies,Dubai International Cricket Stadium,24
2433,T20,September,,2,Pakistan,Khalid Latif,West Indies,Dubai International Cricket Stadium,36
2434,T20,September,,3,Pakistan,Babar Azam,West Indies,Dubai International Cricket Stadium,56
2435,T20,April,Trinidad,1,West Indies,E Lewis,Pakistan,"Queen's Park Oval, Port of Spain",8
2436,T20,April,Trinidad,2,West Indies,CAK Walton,Pakistan,"Queen's Park Oval, Port of Spain",41
2437,T20,April,Trinidad,3,West Indies,MN Samuels,Pakistan,"Queen's Park Oval, Port of Spain",22
2438,T20,April,Trinidad,4,West Indies,JN Mohammed,Pakistan,"Queen's Park Oval, Port of Spain",1
2439,T20,April,Trinidad,5,West Indies,LMP Simmons,Pakistan,"Queen's Park Oval, Port of Spain",1
2440,T20,April,Trinidad,6,West Indies,KA Pollard,Pakistan,"Queen's Park Oval, Port of Spain",3
2441,T20,April,Trinidad,7,West Indies,CR Brathwaite,Pakistan,"Queen's Park Oval, Port of Spain",37
2442,T20,April,Trinidad,8,West Indies,JO Holder,Pakistan,"Queen's Park Oval, Port of Spain",1
2443,T20,April,Trinidad,9,West Indies,SP Narine,Pakistan,"Queen's Park Oval, Port of Spain",9
2444,T20,April,Trinidad,10,West Indies,S Badree,Pakistan,"Queen's Park Oval, Port of Spain",1
2445,T20,April,Trinidad,1,Pakistan,Ahmed Shehzad,West Indies,"Queen's Park Oval, Port of Spain",55
2446,T20,April,Trinidad,2,Pakistan,Kamran Akmal,West Indies,"Queen's Park Oval, Port of Spain",21
2447,T20,April,Trinidad,3,Pakistan,Babar Azam,West Indies,"Queen's Park Oval, Port of Spain",38
2448,T20,April,Trinidad,4,Pakistan,Shoaib Malik,West Indies,"Queen's Park Oval, Port of Spain",9
2449,T20,April,Trinidad,5,Pakistan,Sarfraz Ahmed,West Indies,"Queen's Park Oval, Port of Spain",4
2450,T20,September,Abu Dhabi,1,West Indies,J Charles,Pakistan,Sheikh Zayed Stadium,5
2451,T20,September,Abu Dhabi,2,West Indies,ADS Fletcher,Pakistan,Sheikh Zayed Stadium,9
2452,T20,September,Abu Dhabi,3,West Indies,CAK Walton,Pakistan,Sheikh Zayed Stadium,0
2453,T20,September,Abu Dhabi,4,West Indies,MN Samuels,Pakistan,Sheikh Zayed Stadium,43
2454,T20,September,Abu Dhabi,5,West Indies,DJ Bravo,Pakistan,Sheikh Zayed Stadium,11
2455,T20,September,Abu Dhabi,6,West Indies,N Pooran,Pakistan,Sheikh Zayed Stadium,17
2456,T20,September,Abu Dhabi,7,West Indies,KA Pollard,Pakistan,Sheikh Zayed Stadium,18
2457,T20,September,Abu Dhabi,1,Pakistan,Sharjeel Khan,West Indies,Sheikh Zayed Stadium,16
2458,T20,September,Abu Dhabi,2,Pakistan,Khalid Latif,West Indies,Sheikh Zayed Stadium,21
2459,T20,September,Abu Dhabi,3,Pakistan,Babar Azam,West Indies,Sheikh Zayed Stadium,28
2460,T20,September,Abu Dhabi,4,Pakistan,Shoaib Malik,West Indies,Sheikh Zayed Stadium,43
2461,T20,April,Trinidad,1,Pakistan,Ahmed Shehzad,West Indies,"Queen's Park Oval, Port of Spain",4
2462,T20,April,Trinidad,2,Pakistan,Kamran Akmal,West Indies,"Queen's Park Oval, Port of Spain",54
2463,T20,April,Trinidad,3,Pakistan,Imad Wasim,West Indies,"Queen's Park Oval, Port of Spain",0
2464,T20,April,Trinidad,4,Pakistan,Babar Azam,West Indies,"Queen's Park Oval, Port of Spain",45
2465,T20,April,Trinidad,5,Pakistan,Shoaib Malik,West Indies,"Queen's Park Oval, Port of Spain",2
2466,T20,April,Trinidad,6,Pakistan,Fakhar Zaman,West Indies,"Queen's Park Oval, Port of Spain",22
2467,T20,April,Trinidad,7,Pakistan,Sarfraz Ahmed,West Indies,"Queen's Park Oval, Port of Spain",4
2468,T20,April,Trinidad,8,Pakistan,Wahab Riaz,West Indies,"Queen's Park Oval, Port of Spain",1
2469,T20,April,Trinidad,9,Pakistan,Sohail Tanvir,West Indies,"Queen's Park Oval, Port of Spain",2
2470,T20,April,Trinidad,10,Pakistan,Shadab Khan,West Indies,"Queen's Park Oval, Port of Spain",3
2471,T20,April,Trinidad,1,West Indies,E Lewis,Pakistan,"Queen's Park Oval, Port of Spain",93
2472,T20,April,Trinidad,2,West Indies,CAK Walton,Pakistan,"Queen's Park Oval, Port of Spain",1
2473,T20,April,Trinidad,3,West Indies,MN Samuels,Pakistan,"Queen's Park Oval, Port of Spain",21
2474,T20,April,Trinidad,4,West Indies,JN Mohammed,Pakistan,"Queen's Park Oval, Port of Spain",19
2475,T20,April,Trinidad,5,West Indies,LMP Simmons,Pakistan,"Queen's Park Oval, Port of Spain",4
2476,ODI,February,Abu Dhabi,1,England,AN Cook,Pakistan,Sheikh Zayed Stadium,104
2477,ODI,February,Abu Dhabi,2,England,KP Pietersen,Pakistan,Sheikh Zayed Stadium,35
2478,ODI,February,Abu Dhabi,3,England,IJL Trott,Pakistan,Sheikh Zayed Stadium,23
2479,ODI,February,Abu Dhabi,4,England,RS Bopara,Pakistan,Sheikh Zayed Stadium,63
2480,ODI,February,Abu Dhabi,5,England,EJG Morgan,Pakistan,Sheikh Zayed Stadium,25
2481,ODI,February,Abu Dhabi,1,Pakistan,Mohammad Hafeez,England,Sheikh Zayed Stadium,30
2482,ODI,February,Abu Dhabi,2,Pakistan,Imran Farhat,England,Sheikh Zayed Stadium,52
2483,ODI,February,Abu Dhabi,3,Pakistan,Azhar Ali,England,Sheikh Zayed Stadium,34
2484,ODI,February,Abu Dhabi,4,Pakistan,Younis Khan,England,Sheikh Zayed Stadium,5
2485,ODI,February,Abu Dhabi,5,Pakistan,Misbah-ul-Haq,England,Sheikh Zayed Stadium,52
2486,ODI,February,Abu Dhabi,6,Pakistan,Umar Akmal,England,Sheikh Zayed Stadium,23
2487,ODI,February,Abu Dhabi,7,Pakistan,Shahid Afridi,England,Sheikh Zayed Stadium,18
2488,ODI,February,Abu Dhabi,8,Pakistan,Abdur Rehman,England,Sheikh Zayed Stadium,3
2489,ODI,February,Abu Dhabi,9,Pakistan,Umar Gul,England,Sheikh Zayed Stadium,5
2490,ODI,February,Abu Dhabi,10,Pakistan,Saeed Ajmal,England,Sheikh Zayed Stadium,7
2491,ODI,February,Abu Dhabi,11,Pakistan,Aizaz Cheema,England,Sheikh Zayed Stadium,1
2492,ODI,July,Loughborough,1,Pakistan,Nahida Khan,England,Haslegrave Ground,19
2493,ODI,July,Loughborough,2,Pakistan,Javeria Khan,England,Haslegrave Ground,19
2494,ODI,July,Loughborough,3,Pakistan,Nain Abidi,England,Haslegrave Ground,1
2495,ODI,July,Loughborough,4,Pakistan,Bismah Maroof,England,Haslegrave Ground,63
2496,ODI,July,Loughborough,5,Pakistan,Asmavia Iqbal,England,Haslegrave Ground,1
2497,ODI,July,Loughborough,6,Pakistan,Sana Mir,England,Haslegrave Ground,27
2498,ODI,July,Loughborough,7,Pakistan,Nida Dar,England,Haslegrave Ground,12
2499,ODI,July,Loughborough,8,Pakistan,Batool Fatima,England,Haslegrave Ground,14
2500,ODI,July,Loughborough,1,England,CM Edwards,Pakistan,Haslegrave Ground,62
2501,ODI,July,Loughborough,2,England,A Brindle,Pakistan,Haslegrave Ground,24
2502,ODI,July,Loughborough,3,England,SJ Taylor,Pakistan,Haslegrave Ground,35
2503,ODI,July,Loughborough,4,England,LS Greenway,Pakistan,Haslegrave Ground,4
2504,ODI,July,Loughborough,5,England,HC Knight,Pakistan,Haslegrave Ground,17
2505,ODI,July,Loughborough,6,England,L Winfield,Pakistan,Haslegrave Ground,15
2506,ODI,September,Southampton,1,England,ME Trescothick,Pakistan,The Rose Bowl,0
2507,ODI,September,Southampton,2,England,AJ Strauss,Pakistan,The Rose Bowl,52
2508,ODI,September,Southampton,3,England,IR Bell,Pakistan,The Rose Bowl,42
2509,ODI,September,Southampton,4,England,KP Pietersen,Pakistan,The Rose Bowl,21
2510,ODI,September,Southampton,5,England,PD Collingwood,Pakistan,The Rose Bowl,64
2511,ODI,September,Southampton,6,England,JWM Dalrymple,Pakistan,The Rose Bowl,62
2512,ODI,September,Southampton,7,England,R Clarke,Pakistan,The Rose Bowl,0
2513,ODI,September,Southampton,8,England,CMW Read,Pakistan,The Rose Bowl,23
2514,ODI,September,Southampton,9,England,SI Mahmood,Pakistan,The Rose Bowl,0
2515,ODI,September,Southampton,10,England,J Lewis,Pakistan,The Rose Bowl,7
2516,ODI,September,Southampton,11,England,SCJ Broad,Pakistan,The Rose Bowl,0
2517,ODI,September,Southampton,1,Pakistan,Shoaib Malik,England,The Rose Bowl,1
2518,ODI,September,Southampton,2,Pakistan,Mohammad Hafeez,England,The Rose Bowl,22
2519,ODI,September,Southampton,3,Pakistan,Younis Khan,England,The Rose Bowl,107
2520,ODI,September,Southampton,4,Pakistan,Mohammad Yousuf,England,The Rose Bowl,67
2521,ODI,September,Southampton,5,Pakistan,Inzamam-ul-Haq,England,The Rose Bowl,45
2522,ODI,September,Southampton,6,Pakistan,Shahid Afridi,England,The Rose Bowl,1
2523,ODI,September,Southampton,7,Pakistan,Abdul Razzaq,England,The Rose Bowl,22
2524,ODI,September,Southampton,8,Pakistan,Kamran Akmal,England,The Rose Bowl,0
2525,ODI,September,Southampton,9,Pakistan,Naved-ul-Hasan,England,The Rose Bowl,7
2526,ODI,September,Southampton,10,Pakistan,Shoaib Akhtar,England,The Rose Bowl,2
2527,ODI,August,Nottingham,1,England,JJ Roy,Pakistan,Trent Bridge,15
2528,ODI,August,Nottingham,2,England,AD Hales,Pakistan,Trent Bridge,174
2529,ODI,August,Nottingham,3,England,JE Root,Pakistan,Trent Bridge,93
2530,ODI,August,Nottingham,4,England,JC Buttler,Pakistan,Trent Bridge,99
2531,ODI,August,Nottingham,5,England,EJG Morgan,Pakistan,Trent Bridge,63
2532,ODI,August,Nottingham,1,Pakistan,Sami Aslam,England,Trent Bridge,8
2533,ODI,August,Nottingham,2,Pakistan,Sharjeel Khan,England,Trent Bridge,60
2534,ODI,August,Nottingham,3,Pakistan,Azhar Ali,England,Trent Bridge,13
2535,ODI,August,Nottingham,4,Pakistan,Babar Azam,England,Trent Bridge,9
2536,ODI,August,Nottingham,5,Pakistan,Sarfraz Ahmed,England,Trent Bridge,40
2537,ODI,August,Nottingham,6,Pakistan,Shoaib Malik,England,Trent Bridge,2
2538,ODI,August,Nottingham,7,Pakistan,Mohammad Nawaz (3),England,Trent Bridge,39
2539,ODI,August,Nottingham,8,Pakistan,Hasan Ali,England,Trent Bridge,4
2540,ODI,August,Nottingham,9,Pakistan,Wahab Riaz,England,Trent Bridge,15
2541,ODI,August,Nottingham,10,Pakistan,Yasir Shah,England,Trent Bridge,26
2542,ODI,August,Nottingham,11,Pakistan,Mohammad Amir,England,Trent Bridge,59
2543,ODI,September,Leeds,1,Pakistan,Sami Aslam,England,Headingley,28
2544,ODI,September,Leeds,2,Pakistan,Sharjeel Khan,England,Headingley,17
2545,ODI,September,Leeds,3,Pakistan,Azhar Ali,England,Headingley,86
2546,ODI,September,Leeds,4,Pakistan,Babar Azam,England,Headingley,12
2547,ODI,September,Leeds,5,Pakistan,Sarfraz Ahmed,England,Headingley,12
2548,ODI,September,Leeds,6,Pakistan,Mohammad Rizwan,England,Headingley,6
2549,ODI,September,Leeds,7,Pakistan,Mohammad Nawaz (3),England,Headingley,14
2550,ODI,September,Leeds,8,Pakistan,Imad Wasim,England,Headingley,57
2551,ODI,September,Leeds,9,Pakistan,Hasan Ali,England,Headingley,9
2552,ODI,September,Leeds,10,Pakistan,Umar Gul,England,Headingley,6
2553,ODI,September,Leeds,1,England,JJ Roy,Pakistan,Headingley,15
2554,ODI,September,Leeds,2,England,AD Hales,Pakistan,Headingley,8
2555,ODI,September,Leeds,3,England,JE Root,Pakistan,Headingley,30
2556,ODI,September,Leeds,4,England,EJG Morgan,Pakistan,Headingley,12
2557,ODI,September,Leeds,5,England,BA Stokes,Pakistan,Headingley,72
2558,ODI,September,Leeds,6,England,JM Bairstow,Pakistan,Headingley,64
2559,ODI,September,Leeds,7,England,MM Ali,Pakistan,Headingley,47
2560,ODI,September,Leeds,8,England,DJ Willey,Pakistan,Headingley,4
2561,ODI,December,Kuala Lumpur,1,England,TT Beaumont,Pakistan,Kinrara Academy Oval,111
2562,ODI,December,Kuala Lumpur,2,England,DN Wyatt,Pakistan,Kinrara Academy Oval,111
2563,ODI,December,Kuala Lumpur,3,England,HC Knight,Pakistan,Kinrara Academy Oval,42
2564,ODI,December,Kuala Lumpur,4,England,NR Sciver,Pakistan,Kinrara Academy Oval,4
2565,ODI,December,Kuala Lumpur,5,England,AE Jones,Pakistan,Kinrara Academy Oval,7
2566,ODI,December,Kuala Lumpur,6,England,FC Wilson,Pakistan,Kinrara Academy Oval,6
2567,ODI,December,Kuala Lumpur,7,England,KH Brunt,Pakistan,Kinrara Academy Oval,3
